,Unnamed: 0,sentence,label
2096,2096,روز پرنسس و ملکه شما هم مبارک,"""غیرتنفر"""
2097,2097,خدا برای هم نگهتون داره,"""غیرتنفر"""
2098,2098,روزی نشد از خواب بیدار شیم اون روز روز زن نباشه,"""تنفر"""
2099,2099,چه عشقایی چه عکسی خدا حفظتون کنه,"""غیرتنفر"""
2100,2100,تا جا داری زن بگیر,"""غیرتنفر"""
2101,2101,خدا زنان زندگی ات رو برات نگه داره,"""غیرتنفر"""
2102,2102,به امید مرگ بی دردزندگی نذاشتن ب,"""تنفر"""
2103,2103,نیمی از آزادی رو ندارن خوارمادر مردا رو آوردن جلوی چششون وای به حال اینکه نیم دیگشم بدست بیارن,"""تنفر"""
2104,2104,خدایش عجب مامانی داریخدا حفظش کنه برات,"""غیرتنفر"""
2105,2105,زنان امروزی که شبیه سرطانن,"""تنفر"""
2106,2106,روز زن تموم شده پشمک,"""تنفر"""
2107,2107,روز دوشیزگان خاتون‌ها بانوان و بیگم‌ها رو شاد باش میگم,"""غیرتنفر"""
2108,2108,به خدا تو این ماه واسه چهارمین باره میگن روز زنه شوخی شوخی روز سالو جدی جدی روز زن کردن,"""تنفر"""
2109,2109,چقدر شبیه مادرتون هستیدسایه شون مستدام,"""غیرتنفر"""
2110,2110,اینجا مامان شکل نوش آفرینه,"""غیرتنفر"""
2111,2111,مادر زن ت کو پس,"""غیرتنفر"""
2112,2112,درود بر تمام زنان و مادران سرزمینم,"""غیرتنفر"""
2113,2113,مرسی کاش یکی بیاد زندگی مارو بسازه,"""غیرتنفر"""
2114,2114,حیف سینا چه زن زشت داره,"""تنفر"""
2115,2115,بازم روز زن چقد داریم روز زن,"""تنفر"""
2116,2116,ای جانآقا سینا روز جهانی زن بر همسر و مادر گرامیتان مبارک,"""غیرتنفر"""
2117,2117,سلام بر همگی روز زن رو به تمام بانوان ایران زمین تبریک عرض میکنم,"""غیرتنفر"""
2118,2118,کپشن واقعا زیبا و دلنشین,"""غیرتنفر"""
2119,2119,ماکه تو ایران هیچ حقی نداریم چی,"""غیرتنفر"""
2120,2120,زنده باشی عزیزم ولی سینا جان مطمئنی همینا زنان زندگیت هستن یعنی دیگه دور و برت یا گوشه و کناری نداری خوش باشی عزیزم,"""غیرتنفر"""
2121,2121,بهتر که ندارم چون جنبه ش رو هم ندارن,"""تنفر"""
2122,2122,مادر وزن خوبی داری واقعا,"""غیرتنفر"""
2123,2123,سینا مشخصه ک مادر باهوش و تحصیلکرده و باشخصیتی داشته کاملا از شخصیت مرد میشه به شخصیت کسی ک تربیتش کرده پی برد,"""غیرتنفر"""
2124,2124,آرزوی سلامتی برای خانوم تون و مادررتون دارم,"""غیرتنفر"""
2125,2125,طول سال هر روز روز زنه اون وسطش به چند روز عید و بقیه مناسبت‌ها رو جا دادن ضایع نباشه,"""تنفر"""
2126,2126,دور بر شرفت تکی به مولا,"""غیرتنفر"""
2127,2127,خداحفظشون کنه شما باشادی مسخره چه نسبتی داری,"""غیرتنفر"""
2128,2128,لامصب چقدر جوانتر بودی یه دونه باشی,"""غیرتنفر"""
2129,2129,کاری به جمهوری اسلامی ندارم ولی ازادی از نظر شما یعنی زن خودشو خوشگل کنه با وضع نیمه لخت بیاد ببینید لذت ببرید شما دنبال ازادی زنان نیستید دنبال ازادی دسترسی به زنان هستید اربابتون آمریکا که به زور زنارو میبره ومسابقه زن شایسته,"""تنفر"""
2130,2130,چقدر مادر و همسرتون شبیهن,"""غیرتنفر"""
2131,2131,نمیدونم تا کی قراره هر روز روز زن باشهبنظرم از یه جایی به بعد باید این روند قطع بشه,"""تنفر"""
2132,2132,مرسی سیناجان ب امید روزی ک زنان سرزمینم ب حقی ک همیشه لایقش بودند و هستند برسند,"""غیرتنفر"""
2133,2133,زنان محکم و پراستقامت سرزمینم روزتون مبارک,"""غیرتنفر"""
2134,2134,واقعا مامان خانوم خوبی داری,"""غیرتنفر"""
2135,2135,مادر و همسر در کنار هم درستش هم همینه,"""غیرتنفر"""
2136,2136, روز جهانی زن بر ما مبارک جانم,"""غیرتنفر"""
2137,2137,نیمی از حق چیهصدمشم ندارن,"""غیرتنفر"""
2138,2138,سینا عزیز همکلاسی قدیمی چقدر تو خوبی,"""غیرتنفر"""
2139,2139,اگر زن نباشد زمین بر مدار نمیچرخد,"""غیرتنفر"""
2140,2140,جامعه به مردانی چون توکه زنان رومیفهمی خیلی نیازداره خوشبحال زنانی که شما کنارشون هستی,"""غیرتنفر"""
2141,2141,سالم و سلامت باشن هر دوشون,"""غیرتنفر"""
2142,2142,دایی جان عجب مامان خانمی داریخداحافظ کنه شماها و واسه هم سیناعزیز,"""غیرتنفر"""
2143,2143,روز زن ب تمام بانوان جهان تبریک میگمخدایا ب امید تو امیدوارم بعد این کامنت دایرکتم سوراخ بشه,"""غیرتنفر"""
2144,2144,سینا دلقک عامل استخبارات عربستان,"""تنفر"""
2145,2145,چقدر هردو زیبا وباوقا ر,"""غیرتنفر"""
2146,2146,مامانه دیگه‌ای ول ای ول,"""غیرتنفر"""
2147,2147,خدا براتون نگهشون داره چرا همش این عکسو میذارین عکس جدیدتر بذارین لطفا,"""غیرتنفر"""
2148,2148,خودت باحالی باحال‌تر هم شدی,"""غیرتنفر"""
2149,2149,روز جهانی زن رو به تمامی بانوان سرزمینم شادباش مبگم,"""غیرتنفر"""
2150,2150,چه مامانی سکسی و خوشگلی داری سینا,"""غیرتنفر"""
2151,2151,ما نبودیم مردها ول معطل,"""تنفر"""
2152,2152,من این دو خانمه محترمو نمیشناسم,"""غیرتنفر"""
2153,2153,بر تو هم مبارک با چنین زنان قدرتمند و نازنینی که تو را ساختند,"""غیرتنفر"""
2154,2154,چه عکسیسر حالمون کرد,"""غیرتنفر"""
2155,2155,لعننی بازم کت شلوار تنته چرا,"""تنفر"""
2156,2156,تا ابد کنار هم شاد باشید داداش,"""غیرتنفر"""
2157,2157,همین که مردان زندگی هر زنی همراهشان باشند جای بسی امیدواریست,"""غیرتنفر"""
2158,2158,شما دیگه مارو مسخره نکن حداقل سینا جان,"""غیرتنفر"""
2159,2159,لعننی بازم کت شلوار تنته چرا,"""غیرتنفر"""
2160,2160,بله کاش یکم به ما تبریک می‌گفت,"""غیرتنفر"""
2161,2161,سینای هنرمند و دوستداشتنی همگی تون درپناه خداوند باشین مرسی از این عکس قشنگی که گذاشتی و اون متن عالی,"""غیرتنفر"""
2162,2162,اونی که بلوز سیاه پوشیده زنته,"""غیرتنفر"""
2163,2163,آقای ولی الله در مورد مردای زندگیت هم ازمامانت بپرس,"""تنفر"""
2164,2164,خوبه تواینقدر شعورداری که اززنان زندگیت تمجیدوتشکرکنی و قدردان حضورشان باشیکاش بعضی‌ها ازتویادبگیرندوگاونباشند,"""غیرتنفر"""
2165,2165,عجب چه شباهتی خواهر هستن,"""غیرتنفر"""
2166,2166,روزمون مبارک فرشته‌های زمینی هستیم,"""غیرتنفر"""
2167,2167,چقدر چهره شادی عوض شده,"""غیرتنفر"""
2168,2168,مادر خانوم نیستند تو عکس,"""غیرتنفر"""
2169,2169,آقا سینا شما دوتا زن داری,"""غیرتنفر"""
2170,2170,بذارم لای چاکش عجب چیزیه این زنش,"""تنفر"""
2171,2171,روززن که تقریبا دوماه پیش بوده,"""غیرتنفر"""
2172,2172,خانومی‌ها روزتون مبارک انشالله سال جدید سالی باشه که کمتر بشنویم از خشونت علیه زنان توی کشور,"""غیرتنفر"""
2173,2173,درود بر شما که قدر زنان زندگیتونو میدونید,"""غیرتنفر"""
2174,2174,اونایی که خودتو ساختن را هم عکساشون بگذار,"""غیرتنفر"""
2175,2175,الهی خدا بهتون ببخشه روز جهانی زن مبارک,"""غیرتنفر"""
2176,2176,روزشون مبارک خدا نگه بدارد مادر و همسرتون,"""غیرتنفر"""
2177,2177,احسنت به این درک بالا آقا سینا یه دونه‌ای واقعا,"""غیرتنفر"""
2178,2178,ده‌ی وه کیرمه و,"""تنفر"""
2179,2179,آقا سینا خیلی اقا سینا خیلی میخوامت خیلی گلی,"""غیرتنفر"""
2180,2180,روز زن به همه زنان دنیا از جمله مادران ایران و مادرخودم مبارک باشه,"""غیرتنفر"""
2181,2181,سینا جون چقدر شبیه مامان خوشگلت هستید خدا هم مامان و هم همسرت را برایت نگه دارند,"""غیرتنفر"""
2182,2182,روز فرشته برای همه زنان این سیاره مبارک,"""غیرتنفر"""
2183,2183,شوگر مامی زدی بعد پول اون زن گرفتی,"""تنفر"""
2184,2184,زنان سرزمین ما جوری بدخواه هم شدن که این بی عدالتی‌ها رو حق خودشون میدونن,"""غیرتنفر"""
2185,2185,فرشته‌های روی زمین روزمون مبارک باشه,"""غیرتنفر"""
2186,2186,هر روز روزه زنه که ده بار تو سال روز زنه,"""تنفر"""
2187,2187,چه عکس زیبایی خدا حفظتون کنه,"""غیرتنفر"""
2188,2188,چرت پرت نگو چرا آزادی ندارن,"""تنفر"""
2189,2189,البته نه همه زنان زنی که بچه اخوند تربیت کنه از یه حیوون کمتره,"""تنفر"""
2190,2190,باز روز زن شدناموصا دهنم کف کرد از بس روز زن رو تبریک گفتم,"""تنفر"""
2191,2191,مامانه دیگه‌ای ول ای ول,"""غیرتنفر"""
2192,2192,چ مادر و چ زن زیبایی,"""غیرتنفر"""
2193,2193,سینامامانت چقدرشبیه عهدیه خوانندسخداحفظشون کنه سایه شون مستدام روزشونم مبارک,"""غیرتنفر"""
2194,2194,امیدوارم سالیان سال سایه شان بر سر حضرتعالی مستدام باد,"""غیرتنفر"""
2195,2195,آن داغ ننگ خورده که میخندید,"""غیرتنفر"""
2196,2196,سینا ولی الله این زیباترین پستی هست که تا الان توی پیجت دیدم,"""غیرتنفر"""
2197,2197,عزیز دل هستین آقا سینا نازنین,"""غیرتنفر"""
2198,2198,یعنی هر دو تا مال شماس,"""غیرتنفر"""
2199,2199,صورت‌های زنان زندگیت تقریبا شبیه هم هستن,"""غیرتنفر"""
2200,2200,چقدر مامان وخانم دکتر شبیه هم هستندمعلومه مامانتو چقدر دوست داشتی,"""غیرتنفر"""
2201,2201,محمد رضا شریفی نیا در جوانی,"""غیرتنفر"""
2202,2202,امیدوارم همیشه لب توخندون و دلت شادباشه,"""غیرتنفر"""
2203,2203,کاشکی همه مردا طرز تفکر شما رو داشتن,"""غیرتنفر"""
